Year,Industry_aggregation_NZSIOC,Industry_name_NZSIOC,Units,Variable_name,Variable_category
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Total expenditure,Financial performance
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Interest and donations,Financial performance
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Indirect taxes,Financial performance
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Depreciation,Financial performance
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Salaries and wages paid,Financial performance
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Redundancy and severance,Financial performance
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Purchases of goods bought for resale,Financial performance
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Other Purchases and operating expenses,Financial performance
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Non-operating expenses,Financial performance
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Opening stocks,Financial performance
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Closing stocks,Financial performance
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Surplus before income tax,Financial performance
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Total assets,Financial position
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Current assets,Financial position
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Fixed tangible assets,Financial position
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Additions to fixed assets,Financial position
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Disposals of fixed assets,Financial position
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Other assets,Financial position
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Total equity and liabilities,Financial position
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Shareholders funds or owners equity,Financial position
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Current liabilities,Financial position
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Other liabilities,Financial position
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars,Total income per employee count,Financial ratios
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars,Surplus per employee count,Financial ratios
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Percentage,Current ratio,Financial ratios
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Percentage,Quick ratio,Financial ratios
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Percentage,Margin on sales of goods for resale,Financial ratios
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Percentage,Return on equity,Financial ratios
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Percentage,Return on total assets,Financial ratios
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Percentage,Liabilities structure,Financial ratios
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Total income,Financial performance
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Sales of goods not further processed,Financial performance
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Sales of other goods and services,Financial performance
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),"Interest, dividends and donations",Financial performance
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),"Government funding, grants and subsidies",Financial performance
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Non-operating income,Financial performance
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Total expenditure,Financial performance
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Interest and donations,Financial performance
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Indirect taxes,Financial performance
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Depreciation,Financial performance
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Salaries and wages paid,Financial performance
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Redundancy and severance,Financial performance
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Purchases of goods bought for resale,Financial performance
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Other Purchases and operating expenses,Financial performance
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Non-operating expenses,Financial performance
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Opening stocks,Financial performance
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Closing stocks,Financial performance
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Surplus before income tax,Financial performance
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Total assets,Financial position
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Current assets,Financial position
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Fixed tangible assets,Financial position
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Additions to fixed assets,Financial position
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Disposals of fixed assets,Financial position
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Other assets,Financial position
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Total equity and liabilities,Financial position
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Shareholders funds or owners equity,Financial position
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Current liabilities,Financial position
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars (millions),Other liabilities,Financial position
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars,Total income per employee count,Financial ratios
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Dollars,Surplus per employee count,Financial ratios
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Percentage,Current ratio,Financial ratios
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Percentage,Quick ratio,Financial ratios
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Percentage,Margin on sales of goods for resale,Financial ratios
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Percentage,Return on equity,Financial ratios
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Percentage,Return on total assets,Financial ratios
2024,Level 4,"Furniture, Electrical and Hardware Retailing",Percentage,Liabilities structure,Financial ratios
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Total income,Financial performance
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Sales of goods not further processed,Financial performance
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Sales of other goods and services,Financial performance
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),"Interest, dividends and donations",Financial performance
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),"Government funding, grants and subsidies",Financial performance
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Non-operating income,Financial performance
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Total expenditure,Financial performance
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Interest and donations,Financial performance
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Indirect taxes,Financial performance
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Depreciation,Financial performance
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Salaries and wages paid,Financial performance
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Redundancy and severance,Financial performance
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Purchases of goods bought for resale,Financial performance
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Other Purchases and operating expenses,Financial performance
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Non-operating expenses,Financial performance
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Opening stocks,Financial performance
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Closing stocks,Financial performance
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Surplus before income tax,Financial performance
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Total assets,Financial position
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Current assets,Financial position
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Fixed tangible assets,Financial position
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Additions to fixed assets,Financial position
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Disposals of fixed assets,Financial position
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Other assets,Financial position
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Total equity and liabilities,Financial position
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Shareholders funds or owners equity,Financial position
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Current liabilities,Financial position
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),Other liabilities,Financial position
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars,Total income per employee count,Financial ratios
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars,Surplus per employee count,Financial ratios
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Percentage,Current ratio,Financial ratios
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Percentage,Quick ratio,Financial ratios
2024,Level 4,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Percentage,Margin on sales of goods for resale,Financial ratios
